Grapheme	IPA	SCA	TYPES	FREQUENCY	CODEPOINTS	EXAMPLES	LANGUAGES
ʊ$	ʊ	Y	Vowel	420	U+028A U+0024	"kɪjʊ,qʊlaʊ,ʒaɣʊ"	kagazli1,kagazli3,kagazli4,kagazli5,kagazli6,kagazli7,karaushan1,karaushan2,karaushan3,karaushan4,kikulanak2,kiorday1,kkhalqabad1,kkhalqabad2,kkhalqabad3,kkkokdarya1,kkkokdarya2,kkkokdarya3,kkkokdarya4,kkshege1,kkshege2,kkshege3,kkshege4,tkamangaron2,tkamangaron4,tkaptarhona1,tkaptarhona2,tnimich1,tnimich2,tnimich3,tnimich4,tnovmetan2,tnushor1,tnushor2,tnushor3,trishtan1,trishtan2,turmetan4,tzarmanak1,uhitoy1,uhitoy2,uhitoy3,ydugova2,ysafedorak1
ʊː	ʊː	Y	Vowel	34	U+028A U+02D0	"bɔrʊːn,sʊːk,sʊːq"	karaushan1,karaushan2,karaushan3,karaushan4,kiakmuz1,kiakmuz2,kiakmuz3,kibarskoon,kikulanak1,kikulanak2,kikulanak5,kiorday1,kiorday2,kiorday3,kiorday4,kkhalqabad1,kkhalqabad2,kkhalqabad3,kkkokdarya1,kkkokdarya2,kkkokdarya3,kkkokdarya4,kkshege1,kkshege2,kkshege3,kkshege4,uhitoy1,uhitoy2,uhitoy3,ydugova1,ysafedorak1,ysafedorak2
ʔ$	ʔ	H	Consonant	1	U+0294 U+0024	"tɔlɜʔ"	kkkokdarya2
ʤ$	dʒ	T	Consonant	7	U+02A4 U+0024	"gʉraʤ,panʤ,ɣajʤ"	tagalyk,tkaptarhona1,tnavdi1,tnavdi2,tnimich3,tnimich4,tnovmetan2
ʤʲ	dʒʲ	T	Consonant	2	U+02A4 U+02B2	"dagiʤʲɔ,giʤʲoba"	tkaptarhona5,tnovmetan1
ʧ$	tʃ	T	Consonant	87	U+02A7 U+0024	"iʧ,ʉʧ,ʤɪgaʧ"	karaushan2,kiakmuz1,kiakmuz2,kiakmuz3,kibarskoon,kikulanak1,kikulanak2,kikulanak3,kikulanak4,kikulanak5,kiorday1,kiorday2,kiorday3,kiorday4,kitamga,kkkokdarya1,kkkokdarya3,tzarmanak1,tzarmanak2,uhitoy1,uhitoy2,unovmetan3,usoymahalla1,usoymahalla2,usoymahalla3,uurtoqqishloq1,uurtoqqishloq2,uurtoqqishloq3,uurtoqqishloq4,uzarmanak3,uzarmanak4,ydugova1,ydugova2,ysafedorak1,ysafedorak2,ysafedorak3
ʧq	tʃ q	T K	Consonant Consonant	1	U+02A7 U+0071	"keʧqʊrʊn"	unovmetan3
β$	β	B	Consonant	12	U+03B2 U+0024	"suβ,ʃaβ,ʒaβ"	tnimich3,tnimich4,turmetan4,tzarmanak1,unovmetan3,uzarmanak3,uzarmanak4,ydugova2,ysafedorak1,ysafedorak3
χ$	χ	G	Consonant	5	U+03C7 U+0024	"aχ,dumaloχ,uzɒχ"	kikulanak3,uurtoqqishloq1,uurtoqqishloq3,uzarmanak3
U:$	ʊː	Y	Vowel	2	U+0055 U+003A U+0024	"xUSrU:,xUrSU:"	ydugova2,ysafedorak2
^aː	aː	A	Vowel	2	U+005E U+0061 U+02D0	"aːrʧə,aːrʧʊː"	kibarskoon,kitamga
^bʲ	bʲ	P	Consonant	110	U+005E U+0062 U+02B2	"bʲeryː,bʲerʊː,bʲeʃ"	kagazli1,kagazli2,kagazli3,kagazli4,kagazli5,kagazli6,kagazli7,karaushan1,karaushan2,karaushan3,karaushan4,kiakmuz1,kiakmuz2,kiakmuz3,kibarskoon,kikulanak1,kikulanak2,kikulanak3,kikulanak4,kikulanak5,kiorday1,kiorday2,kiorday3,kiorday4,kitamga,kkhalqabad1,kkhalqabad2,kkhalqabad3,kkkokdarya1,kkkokdarya2,kkkokdarya3,kkkokdarya4,kkshege1,kkshege2,kkshege3,kkshege4,tagalyk,uhitoy1,uhitoy2,uhitoy3,unovmetan3,usoymahalla1,usoymahalla2,usoymahalla3,uurtoqqishloq1,uurtoqqishloq2,uurtoqqishloq3,uurtoqqishloq4,uzarmanak3,uzarmanak4
^b̥	b̥	P	Consonant	1	U+005E U+0062 U+0325	"b̥arg˳"	tkamangaron4
^dʲ	dʲ	T	Consonant	33	U+005E U+0064 U+02B2	"dʲem,dʲeŋɪs,dʲeŋɪz̥"	kagazli1,kagazli2,kagazli4,kagazli5,kagazli7,karaushan1,karaushan2,karaushan3,karaushan4,kiakmuz2,kikulanak2,kikulanak3,kikulanak5,kiorday2,kiorday3,kiorday4,kkhalqabad1,kkhalqabad2,kkhalqabad3,kkkokdarya4,kkshege1,kkshege2,kkshege3,kkshege4,uhitoy1,uhitoy2,uhitoy3,usoymahalla1,usoymahalla2,usoymahalla3
^d̥	d̥	T	Consonant	4	U+005E U+0064 U+0325	"d̥arja,d̥arjɔ,d̥ʊz̥"	kkshege3,tkaptarhona4,tnovmetan2
^gw	g w	K W	Consonant Consonant	3	U+005E U+0067 U+0077	"gwʉʃt,gwʊnʲɪ"	kkkokdarya2,uurtoqqishloq1,uurtoqqishloq2
^gʲ	gʲ	K	Consonant	14	U+005E U+0067 U+02B2	"gʲeldə,gʲes,gʲim"	kiakmuz3,kikulanak2,kikulanak3,kikulanak4,kikulanak5,kiorday1,kiorday2,kiorday3
^g˳	g̊	K	Consonant	3	U+005E U+0067 U+02F3	"g˳yl,g˳ʉl"	kiakmuz3,kibarskoon,kikulanak4
^kh	kʰ	K	Consonant	3	U+005E U+006B U+0068	"khul,khʊnd"	tkaptarhona3,tnimich3,tnushor2
^kw	k w	K W	Consonant Consonant	67	U+005E U+006B U+0077	"kwønʲɪ,kwøz̥,kwʊnʲe"	kagazli1,kagazli2,kagazli3,kagazli4,kagazli5,kagazli6,kagazli7,karaushan1,karaushan2,karaushan3,karaushan4,kkhalqabad1,kkhalqabad2,kkhalqabad3,kkkokdarya1,kkkokdarya2,kkkokdarya3,kkkokdarya4,kkshege1,kkshege2,kkshege3,kkshege4,uhitoy1,uhitoy2,uhitoy3,uurtoqqishloq1,uurtoqqishloq2,uurtoqqishloq3,uurtoqqishloq4
^kʃ	k ʃ	K S	Consonant Consonant	6	U+005E U+006B U+0283	"kʃɔt"	tkaptarhona1,tkaptarhona3,tkaptarhona4,tkaptarhona5,tnushor3,tshink1
^kʲ	kʲ	K	Consonant	151	U+005E U+006B U+02B2	"kʲeliʃ,kʲelyː,kʲir"	kagazli1,kagazli2,kagazli3,kagazli4,kagazli5,kagazli6,kagazli7,karaushan1,karaushan2,karaushan3,karaushan4,kiakmuz1,kiakmuz2,kiakmuz3,kibarskoon,kikulanak1,kikulanak4,kikulanak5,kiorday1,kiorday2,kiorday3,kiorday4,kitamga,kkhalqabad1,kkhalqabad2,kkhalqabad3,kkkokdarya1,kkkokdarya2,kkkokdarya3,kkkokdarya4,kkshege1,kkshege2,kkshege3,kkshege4,turmetan2,uhitoy1,uhitoy2,uhitoy3,usoymahalla1,usoymahalla2,usoymahalla3,uurtoqqishloq1,uurtoqqishloq2,uurtoqqishloq3,uurtoqqishloq4,uzarmanak3,uzarmanak4
^mʲ	mʲ	M	Consonant	82	U+005E U+006D U+02B2	"mʲepartom,mʲet,mʲɪvø"	kagazli1,kagazli2,kagazli3,kagazli4,kagazli5,kagazli6,kagazli7,karaushan1,karaushan2,karaushan3,karaushan4,kiakmuz1,kiakmuz2,kiakmuz3,kibarskoon,kikulanak1,kikulanak2,kikulanak3,kikulanak4,kikulanak5,kiorday1,kiorday2,kiorday3,kiorday4,kitamga,kkhalqabad1,kkhalqabad2,kkhalqabad3,kkkokdarya1,kkkokdarya2,kkkokdarya3,kkkokdarya4,kkshege1,kkshege2,kkshege3,kkshege4,tagalyk,tkamangaron2,tkamangaron3,tkaptarhona3,tkaptarhona4,tnovmetan1,trishtan1,trishtan2,trishtan3,uhitoy1,uhitoy2,uhitoy3,unovmetan3,usoymahalla1,usoymahalla2,usoymahalla3,uurtoqqishloq1,uurtoqqishloq2,uurtoqqishloq3,uurtoqqishloq4,uzarmanak3,uzarmanak4,ysafedorak1
^nʲ	nʲ	N	Consonant	34	U+005E U+006E U+02B2	"nʲes,nʲist,nʲɛ"	kagazli1,kagazli3,kagazli4,kagazli5,kagazli6,kagazli7,karaushan1,karaushan2,karaushan3,karaushan4,kkhalqabad1,kkhalqabad2,kkhalqabad3,kkkokdarya1,kkkokdarya2,kkkokdarya3,kkkokdarya4,kkshege1,kkshege2,kkshege3,kkshege4,tkamangaron1,tkamangaron3,tkaptarhona1,tkaptarhona2,tkaptarhona3,tkaptarhona4,tkaptarhona5,trishtan2,trishtan3,uhitoy1,uhitoy2,uhitoy3,ydugova1
^ps	p s	P S	Consonant Consonant	4	U+005E U+0070 U+0073	"psidagi,psidas"	tkaptarhona1,tkaptarhona2,tkaptarhona4,tkaptarhona5
^pʲ	pʲ	P	Consonant	2	U+005E U+0070 U+02B2	"pʲepʲɛl,pʲero"	tkamangaron3,usoymahalla1
^qs	q s	K S	Consonant Consonant	30	U+005E U+0071 U+0073	"qsi,qsu,qsʊː"	kagazli1,kagazli3,kagazli4,kagazli6,kagazli7,karaushan1,karaushan2,karaushan3,kkhalqabad1,kkhalqabad2,kkhalqabad3,kkkokdarya1,kkkokdarya2,kkkokdarya3,kkkokdarya4,kkshege1,kkshege2,kkshege3,kkshege4,tkamangaron3,tkamangaron4,uhitoy1,uhitoy2,uhitoy3,unovmetan3,usoymahalla3,uurtoqqishloq1,uzarmanak4
^qw	q w	K W	Consonant Consonant	1	U+005E U+0071 U+0077	"qwʉrqiʃ"	uurtoqqishloq1
^rʲ	rʲ	R	Consonant	16	U+005E U+0072 U+02B2	"rʲeg˳,rʲek,rʲeza"	tagalyk,tkamangaron1,tkamangaron2,tkamangaron3,tkamangaron4,tnavdi2,tnimich2,tnovmetan1,tnovmetan2,tnushor1,trishtan3,ydugova1,ydugova2,ysafedorak2
^sh	sʰ	S	Consonant	1	U+005E U+0073 U+0068	"shɔl"	trishtan1
^sʲ	sʲ	S	Consonant	43	U+005E U+0073 U+02B2	"sʲe,sʲetɐ,sʲeː"	kagazli3,kagazli4,kagazli5,kagazli7,karaushan2,karaushan3,karaushan4,kiakmuz2,kiakmuz3,kikulanak2,kikulanak3,kikulanak5,kiorday2,kiorday3,kiorday4,kkhalqabad1,kkhalqabad2,kkkokdarya1,kkkokdarya2,kkkokdarya3,kkshege1,tagalyk,tkamangaron4,tkaptarhona4,tkaptarhona5,tnavdi2,tnavdi3,tnovmetan1,trishtan1,trishtan3,tshink3,tzarmanak1,tzarmanak2,uhitoy1,uhitoy2,uhitoy3,usoymahalla2,usoymahalla3,uurtoqqishloq1,uurtoqqishloq3,uurtoqqishloq4
^th	tʰ	T	Consonant	1	U+005E U+0074 U+0068	"thar"	trishtan1
^tw	t w	T W	Consonant Consonant	2	U+005E U+0074 U+0077	"twørt"	kagazli3,kkshege1
^tʃ	tʃ	T	Consonant	3	U+005E U+0074 U+0283	"tʃlamɔq,tʃlaʃ,tʃq̩"	tkaptarhona5,unovmetan3,uzarmanak4
^tʲ	tʲ	T	Consonant	98	U+005E U+0074 U+02B2	"tʲekɪs,tʲerʲe,tʲeŋɪz̥"	kagazli1,kagazli2,kagazli3,kagazli4,kagazli5,kagazli6,kagazli7,karaushan1,karaushan2,karaushan3,karaushan4,kibarskoon,kikulanak1,kiorday1,kiorday2,kiorday3,kiorday4,kkhalqabad1,kkhalqabad2,kkhalqabad3,kkkokdarya1,kkkokdarya2,kkkokdarya3,kkkokdarya4,kkshege1,kkshege2,kkshege3,kkshege4,tagalyk,tkamangaron1,tnimich3,tnovmetan1,tnovmetan2,trishtan1,trishtan3,turmetan2,uhitoy1,uhitoy2,uhitoy3,usoymahalla2,uurtoqqishloq2,uzarmanak3,ysafedorak1
^vʲ	vʲ	B	Consonant	2	U+005E U+0076 U+02B2	"vʲenak,vʲɪnak"	ysafedorak1,ysafedorak2
^xw	x w	G W	Consonant Consonant	5	U+005E U+0078 U+0077	"xwar,xwarak"	ydugova1,ydugova2,ysafedorak1,ysafedorak2,ysafedorak3
^xʃ	x ʃ	G S	Consonant Consonant	1	U+005E U+0078 U+0283	"xʃap"	ysafedorak2
^zʲ	zʲ	S	Consonant	1	U+005E U+007A U+02B2	"zʲer"	trishtan3
^ɔː	ɔː	U	Vowel	25	U+005E U+0254 U+02D0	"ɔːr,ɔːz,ɔːz̥"	kiakmuz1,kiakmuz2,kiakmuz3,kibarskoon,kikulanak1,kikulanak2,kikulanak3,kikulanak4,kikulanak5,kiorday1,kiorday2,kiorday3,kiorday4,kitamga
^ʃʃ	ʃː	S	Consonant	2	U+005E U+0283 U+0283	"ʃʃtan"	trishtan3,turmetan4
^ʊː	ʊː	Y	Vowel	1	U+005E U+028A U+02D0	"ʊːlɔː"	kiorday4
^ʒw	ʒ w	S W	Consonant Consonant	1	U+005E U+0292 U+0077	"ʒwɒn"	kagazli1
^ʒʲ	ʒʲ	S	Consonant	38	U+005E U+0292 U+02B2	"ʒʲew,ʒʲip,ʒʲɪr"	kagazli1,kagazli2,kagazli3,kagazli4,kagazli5,kagazli6,kagazli7,karaushan1,karaushan2,karaushan3,karaushan4,kiorday1,kkhalqabad1,kkhalqabad2,kkhalqabad3,kkkokdarya1,kkkokdarya2,kkkokdarya3,kkkokdarya4,kkshege1,kkshege2,kkshege3,kkshege4
^ʒ˳	ʒ̊	S	Consonant	6	U+005E U+0292 U+02F3	"ʒ˳aːlən,ʒ˳aχən,ʒ˳ɔq"	kkshege3
^ʤʲ	dʒʲ	T	Consonant	9	U+005E U+02A4 U+02B2	"ʤʲeː,ʤʲigar,ʤʲɛ"	kiakmuz1,kikulanak1,kikulanak3,kikulanak4,kikulanak5,tkamangaron4,uhitoy1,uhitoy2,uhitoy3
^ʧh	tʃ h	T H	Consonant Consonant	1	U+005E U+02A7 U+0068	"ʧhab̥"	trishtan1
^ʧʲ	tʃʲ	T	Consonant	1	U+005E U+02A7 U+02B2	"ʧʲitʲin"	trishtan1
aː$	aː	A	Vowel	4	U+0061 U+02D0 U+0024	"maː,naː,raː"	tzarmanak2,ydugova2,ysafedorak2
aˑ$	aˑ	A	Vowel	1	U+0061 U+02D1 U+0024	"naˑ"	ysafedorak3
b̥$	b̥	P	Consonant	76	U+0062 U+0325 U+0024	"ob̥,xarob̥,ɒlɔb̥"	tagalyk,tkamangaron1,tkamangaron2,tkamangaron3,tkamangaron4,tkaptarhona1,tkaptarhona2,tkaptarhona4,tkaptarhona5,tnavdi1,tnavdi2,tnavdi3,tnimich1,tnimich2,tnimich3,tnovmetan1,tnovmetan2,tnushor2,tnushor3,trishtan1,trishtan2,trishtan3,tshink1,tshink2,tshink3,turmetan1,turmetan2,turmetan3,turmetan4,tzarmanak1,tzarmanak2,ydugova1,ysafedorak2
d̥$	d̥	T	Consonant	87	U+0064 U+0325 U+0024	"ald̥,safʲed̥,zad̥"	tagalyk,tkamangaron1,tkamangaron2,tkamangaron3,tkamangaron4,tkaptarhona1,tkaptarhona3,tkaptarhona4,tnavdi1,tnavdi2,tnavdi3,tnimich1,tnimich2,tnimich3,tnimich4,tnovmetan1,tnovmetan2,tnushor1,tnushor2,tnushor3,trishtan1,trishtan2,trishtan3,tshink1,tshink2,tshink3,turmetan1,turmetan2,turmetan3,turmetan4,tzarmanak1,tzarmanak2,uzarmanak3,ydugova1,ydugova2,ysafedorak1,ysafedorak2
d̩$	d̩	T	Consonant	3	U+0064 U+0329 U+0024	"dd̩"	tkaptarhona5,tshink1,turmetan4
eː$	eː	E	Vowel	6	U+0065 U+02D0 U+0024	"bineː,bɪneː,seː"	kiakmuz1,trishtan3,tshink1,tshink2,tshink3,turmetan2
eˑ$	eˑ	E	Vowel	1	U+0065 U+02D1 U+0024	"sʲeˑ"	trishtan1
fs$	f s	B S	Consonant Consonant	17	U+0066 U+0073 U+0024	"ɣafs"	tnavdi1,tnavdi2,tnavdi3,tnimich1,tnimich2,tnimich4,tshink2,tshink3,turmetan1,turmetan2,turmetan3,turmetan4,ydugova1,ydugova2,ysafedorak1,ysafedorak2,ysafedorak3
f̩$	f̩	B	Consonant	12	U+0066 U+0329 U+0024	"pf̩,tf̩"	tnushor3,trishtan3,tshink1,tshink2,tshink3,turmetan2,turmetan3,turmetan4
g˳$	g̊	K	Consonant	38	U+0067 U+02F3 U+0024	"b̥arg˳,sag˳,ʤag˳"	kibarskoon,kiorday1,kiorday2,tkamangaron1,tkamangaron2,tkamangaron3,tkamangaron4,tkaptarhona3,tnavdi1,tnavdi2,tnavdi3,tnimich1,tnimich3,tnovmetan1,tnushor1,tnushor3,trishtan1,trishtan2,trishtan3,tshink1,tshink2,tshink3,turmetan1,turmetan3,tzarmanak2,unovmetan3,usoymahalla1,uurtoqqishloq3,uurtoqqishloq4
iː$	iː	I	Vowel	57	U+0069 U+02D0 U+0024	"kiː,kʲiː,ʧiː"	tkamangaron2,tkamangaron4,tkaptarhona1,tnavdi1,tnavdi2,tnavdi3,tnimich1,tnimich2,tnimich3,tnimich4,tnushor1,tnushor2,tnushor3,tshink2,tshink3,turmetan1,turmetan2,turmetan3,turmetan4,tzarmanak1,ydugova1,ydugova2,ysafedorak1,ysafedorak2,ysafedorak3
iˑ$	iˑ	I	Vowel	3	U+0069 U+02D1 U+0024	"kiˑ,mahiˑ"	tnimich1,tnimich2,trishtan1
js$	j s	J S	Consonant Consonant	3	U+006A U+0073 U+0024	"najs"	ydugova1,ysafedorak2,ysafedorak3
jʃ$	j ʃ	J S	Consonant Consonant	3	U+006A U+0283 U+0024	"vajʃ"	ydugova1,ysafedorak2,ysafedorak3
jʒʲ	j ʒʲ	J S	Consonant Consonant	7	U+006A U+0292 U+02B2	"qajʒʲɛrde,qajʒʲɛrdʲe"	karaushan2,kkhalqabad1,kkhalqabad2,kkkokdarya4,kkshege1,kkshege2,kkshege3
kkʲ	kʲː	K	Consonant	9	U+006B U+006B U+02B2	"ikkʲe,ikkʲɪ,ɛkkʲɪ"	kiorday4,unovmetan3,usoymahalla1,usoymahalla2,usoymahalla3,uurtoqqishloq1,uurtoqqishloq3,uurtoqqishloq4,uzarmanak4
ks$	k s	K S	Consonant Consonant	6	U+006B U+0073 U+0024	"tiks,tɛks,tʲeks"	kkkokdarya1,tkaptarhona4,tnovmetan2,uhitoy1,uhitoy2,usoymahalla2
k̩$	k̩	K	Consonant	1	U+006B U+0329 U+0024	"pɔʧk̩"	tkaptarhona5
l̥$	l̥	L	Consonant	1	U+006C U+0325 U+0024	"gyl̥"	trishtan3
l̩$	l̩	L	Consonant	8	U+006C U+0329 U+0024	"dl̩,gl̩"	tnimich3,tnimich4,tnushor1,tnushor3,turmetan3,turmetan4
ms$	m s	M S	Consonant Consonant	1	U+006D U+0073 U+0024	"ʒɪms"	kagazli3
mʃ$	m ʃ	M S	Consonant Consonant	6	U+006D U+0283 U+0024	"apartovimʃ,avantimʃ,aʃijimʃ"	ydugova1
m̩$	m̩	M	Consonant	47	U+006D U+0329 U+0024	"kirm̩,vaxm̩,ʧəʃm̩"	tkamangaron3,tkaptarhona1,tkaptarhona2,tkaptarhona4,tkaptarhona5,tnavdi1,tnavdi2,tnavdi3,tnimich1,tnimich2,tnimich3,tnimich4,tnushor1,tnushor2,tnushor3,trishtan3,tshink1,tshink2,tshink3,turmetan2,turmetan3,turmetan4,uurtoqqishloq1,uurtoqqishloq3,ydugova1,ydugova2,ysafedorak1,ysafedorak2,ysafedorak3
nnʲ	nʲː	N	Consonant	1	U+006E U+006E U+02B2	"bənnʲi"	tkaptarhona3
nsʲ	n sʲ	N S	Consonant Consonant	1	U+006E U+0073 U+02B2	"tʲensʲelu"	kagazli6
nʒ$	n ʒ	N S	Consonant Consonant	23	U+006E U+0292 U+0024	"panʒ"	tkamangaron1,tkamangaron2,tkamangaron4,tkaptarhona2,tkaptarhona3,tkaptarhona4,tkaptarhona5,tnimich1,tnimich2,tnimich3,tnimich4,tnovmetan2,tnushor1,tnushor2,trishtan1,trishtan2,tshink1,tshink3,turmetan1,turmetan2,turmetan3,turmetan4,ydugova1
nʲʒ	nʲ ʒ	N S	Consonant Consonant	1	U+006E U+02B2 U+0292	"panʲʒta"	tnovmetan1
n̩$	n̩	N	Consonant	9	U+006E U+0329 U+0024	"mn̩,nɔxn̩,xn̩"	tnavdi2,tnimich4,tshink1,tshink3,turmetan3,turmetan4
oː$	oː	U	Vowel	13	U+006F U+02D0 U+0024	"bajloː,uktoː,ɨxloː"	karaushan1,kiakmuz1,kibarskoon,kikulanak2,kikulanak3,kikulanak4,kikulanak5,kiorday4
pʃ$	p ʃ	P S	Consonant Consonant	1	U+0070 U+0283 U+0024	"ʃəpʃ"	tkaptarhona5
rh$	r h	R H	Consonant Consonant	2	U+0072 U+0068 U+0024	"ʧarh"	trishtan1,trishtan2
rs$	r s	R S	Consonant Consonant	4	U+0072 U+0073 U+0024	"drs"	kkhalqabad1,kkhalqabad2,kkshege3,kkshege4
r̩$	r̩	R	Consonant	37	U+0072 U+0329 U+0024	"avr̩,aβr̩,xr̩"	tagalyk,tkaptarhona5,tnavdi1,tnavdi2,tnavdi3,tnimich1,tnimich2,tnimich3,tnimich4,tnushor1,tnushor2,tnushor3,trishtan3,tshink1,tshink2,tshink3,turmetan3,turmetan4
r̩̩	r̩	R	Consonant	1	U+0072 U+0329 U+0329	"tr̩̩nɔq"	uurtoqqishloq4
r̯$	r	R	Consonant	10	U+0072 U+032F U+0024	"bər̯,kir̯,qɒr̯"	kibarskoon,kikulanak1,kiorday3,kiorday4,kkshege2,tagalyk,uhitoy2,uhitoy3
tʲ$	tʲ	T	Consonant	9	U+0074 U+02B2 U+0024	"etʲ,itʲ"	kiakmuz1,kiakmuz2,kikulanak1,kikulanak2,kikulanak3,kikulanak4,kikulanak5
t̩$	t̩	T	Consonant	1	U+0074 U+0329 U+0024	"kabt̩"	tkaptarhona5
uː$	uː	Y	Vowel	96	U+0075 U+02D0 U+0024	"muː,nɨmduː,ʤuː"	kagazli1,kagazli2,kagazli3,kagazli4,kagazli6,kagazli7,kiakmuz1,kiakmuz2,kiakmuz3,kibarskoon,kikulanak1,kikulanak2,kikulanak3,kikulanak4,kikulanak5,kiorday1,kiorday4,kitamga,kkkokdarya1,tagalyk,tkaptarhona1,tkaptarhona3,tkaptarhona5,tnimich1,trishtan1,trishtan2,trishtan3
vs$	v s	B S	Consonant Consonant	1	U+0076 U+0073 U+0024	"ɣavs"	tzarmanak2
v̥$	v̥	B	Consonant	1	U+0076 U+0325 U+0024	"mahtɔv̥"	tkamangaron3
ws$	w s	W S	Consonant Consonant	3	U+0077 U+0073 U+0024	"ɣaws"	tnushor3,trishtan3,tshink1
wʃ$	w ʃ	W S	Consonant Consonant	2	U+0077 U+0283 U+0024	"awʃ"	kagazli5,kagazli7
yː$	yː	Y	Vowel	115	U+0079 U+02D0 U+0024	"gʲesyː,tigyː,ølyː"	kiakmuz1,kiakmuz2,kiakmuz3,kibarskoon,kikulanak1,kikulanak2,kikulanak3,kikulanak4,kikulanak5,kiorday4,kitamga,turmetan4
z̥$	z̥	S	Consonant	461	U+007A U+0325 U+0024	"dʊz̥,kʉndɪz̥,tʊz̥"	kagazli1,kagazli2,kagazli3,kagazli4,kagazli5,kagazli6,kagazli7,karaushan1,karaushan2,karaushan3,karaushan4,kiakmuz1,kiakmuz2,kiakmuz3,kibarskoon,kikulanak1,kikulanak2,kikulanak3,kikulanak4,kikulanak5,kiorday1,kiorday2,kiorday3,kiorday4,kitamga,kkhalqabad1,kkhalqabad2,kkhalqabad3,kkkokdarya1,kkkokdarya2,kkkokdarya3,kkkokdarya4,kkshege1,kkshege2,kkshege3,kkshege4,tkamangaron2,tkamangaron3,tkamangaron4,tkaptarhona1,tkaptarhona3,tkaptarhona4,tkaptarhona5,tnimich1,tnimich3,tnimich4,tnovmetan1,tnovmetan2,trishtan1,trishtan2,trishtan3,tshink1,turmetan1,turmetan4,tzarmanak1,tzarmanak2,uhitoy1,uhitoy2,uhitoy3,unovmetan3,usoymahalla1,usoymahalla2,usoymahalla3,uurtoqqishloq1,uurtoqqishloq2,uurtoqqishloq3,uurtoqqishloq4,uzarmanak3,uzarmanak4,ysafedorak1
øː$	øː	U	Vowel	49	U+00F8 U+02D0 U+0024	"biløː,gyjøː,kyjøː"	kiakmuz1,kiakmuz2,kiakmuz3,kibarskoon,kikulanak1,kikulanak2,kikulanak3,kikulanak4,kikulanak5,kiorday4,kitamga,tkamangaron2,tshink1,tshink3,ydugova2
ł̩$	ɬ̩	L	Consonant	1	U+0142 U+0329 U+0024	"gł̩"	tnimich3
ŋ˳$	ŋ̊	N	Consonant	5	U+014B U+02F3 U+0024	"saŋ˳,taŋ˳,ʧaŋ˳"	tnavdi1,tnovmetan1,turmetan3
œː$	œː	U	Vowel	2	U+0153 U+02D0 U+0024	"kyjœː"	kiakmuz1,kibarskoon
ɔː$	ɔː	U	Vowel	97	U+0254 U+02D0 U+0024	"tɨrmɔː,ʊːlɔː,ʤaʃɔː"	karaushan2,karaushan3,kiakmuz1,kiakmuz2,kiakmuz3,kibarskoon,kikulanak1,kikulanak2,kikulanak3,kikulanak4,kikulanak5,kiorday1,kiorday2,kiorday3,kiorday4,kitamga,kkkokdarya2,kkkokdarya3,tnovmetan1,turmetan1,turmetan2,tzarmanak2,ydugova1,ysafedorak3
ɔˑ$	ɔˑ	U	Vowel	3	U+0254 U+02D1 U+0024	"mɔˑ,sijɔˑ"	tnimich2,turmetan3,tzarmanak2
ɔ̃$	ɔ̃	U	Vowel	2	U+0254 U+0303 U+0024	"rʲespɔ̃,zubɔ̃"	tnovmetan1
ɔ̴̃	ɔ̃	U	Vowel	1	U+0254 U+0334 U+0303	"kalɔ̴̃n"	tkamangaron4
ɣs$	ɣ s	G S	Consonant Consonant	1	U+0263 U+0073 U+0024	"ɣaɣs"	tnovmetan1
ɣ˳$	ɣ̊	G	Consonant	16	U+0263 U+02F3 U+0024	"murəɣ˳,tɒɣ˳,tɔɣ˳"	tkamangaron3,tnovmetan1,tnushor1,tzarmanak2,unovmetan3,usoymahalla1,usoymahalla2,usoymahalla3,uurtoqqishloq2,uurtoqqishloq3,uurtoqqishloq4,uzarmanak3,uzarmanak4
ɪː$	ɪː	I	Vowel	1	U+026A U+02D0 U+0024	"bɪnɪː"	tshink1
ʃʲ$	ʃʲ	S	Consonant	4	U+0283 U+02B2 U+0024	"bɔʃʲ,gøʃʲ,ʉʃʲ"	kagazli1,kagazli2,tkamangaron2,unovmetan3
ʉː$	ʉː	Y	Vowel	5	U+0289 U+02D0 U+0024	"bilʉː,bʲerʉː,tɨsʉː"	kibarskoon
ʊʊ$	ʊː	Y	Vowel	7	U+028A U+028A U+0024	"zʊʊ,ʒʊʊ"	karaushan1,karaushan2,karaushan3,karaushan4,kiorday4,kkkokdarya2,kkkokdarya3
ʊː$	ʊː	Y	Vowel	586	U+028A U+02D0 U+0024	"kylʊː,sɔzʊː,ɔjlanʊː"	kagazli3,kagazli5,karaushan1,karaushan2,karaushan3,karaushan4,kiakmuz1,kiakmuz2,kiakmuz3,kibarskoon,kikulanak1,kikulanak2,kikulanak3,kikulanak4,kikulanak5,kiorday1,kiorday2,kiorday3,kiorday4,kitamga,kkhalqabad1,kkhalqabad2,kkhalqabad3,kkkokdarya1,kkkokdarya2,kkkokdarya3,kkkokdarya4,kkshege1,kkshege2,kkshege3,kkshege4,tkaptarhona4,tnushor3,uhitoy1,uhitoy2,uhitoy3,ydugova1,ysafedorak3
ʊˑ$	ʊˑ	Y	Vowel	1	U+028A U+02D1 U+0024	"mʊˑ"	tnimich4
ʤ˳$	dʒ̥	T	Consonant	1	U+02A4 U+02F3 U+0024	"panʤ˳"	tnavdi1
